"소재지(시군구)별(1)",소재지(시군구)별(2),2019,2019,2019,2019,2019,2019,2019
"소재지(시군구)별(1)",소재지(시군구)별(2),전체인구(A) (명),용도지역기준 (명),용도지역기준 (명),행정구역기준 (명),행정구역기준 (명),도시지역 인구비율 (%),도시지역 인구비율 (%)
"소재지(시군구)별(1)",소재지(시군구)별(2),소계,도시인구(B),비도시인구(C=A-B),도시인구(D),농촌인구(E=A-D),용도지역 인구기준(B/A*100),행정구역 인구기준(D/A*100)
"전라남도",광양시,156750,141075,15675,139856,16894,90.00,89.22
"전라남도",담양군,46535,28852,17683,14375,32160,62.00,30.89
"전라남도",곡성군,28887,10461,18426,7990,20897,36.21,27.66
"전라남도",구례군,26563,11270,15293,11270,15293,42.43,42.43
"전라남도",고흥군,64913,34112,30801,23353,41560,52.55,35.98
"전라남도",보성군,41420,19418,22002,22876,18544,46.88,55.23
"전라남도",화순군,62737,39491,23246,39491,23246,62.95,62.95
"전라남도",장흥군,38563,24247,14316,24247,14316,62.88,62.88
"전라남도",강진군,35286,14047,21239,14047,21239,39.81,39.81
"전라남도",해남군,70354,24767,45587,24767,45587,35.20,35.20
"전라남도",영암군,54593,30049,24544,30049,24544,55.04,55.04
"전라남도",무안군,81105,54535,26570,56340,24765,67.24,69.47
"전라남도",함평군,32861,8662,24199,8688,24173,26.36,26.44
"전라남도",영광군,53852,34136,19716,34136,19716,63.39,63.39
"전라남도",장성군,45739,25614,20125,13727,32012,56.00,30.01
"전라남도",완도군,50689,19847,30842,27867,22822,39.15,54.98
"전라남도",진도군,30715,12118,18597,11159,19556,39.45,36.33
"전라남도",신안군,40274,4430,35844,13523,26751,11.00,33.58
"경상북도",소계,2665836,2094138,571698,1995306,670530,78.55,74.85
"경상북도",포항시,507025,472731,34294,468204,38821,93.24,92.34
"경상북도",경주시,255402,215403,39999,199548,55854,84.34,78.13
"경상북도",김천시,141229,104323,36906,104323,36906,73.87,73.87
"경상북도",안동시,160052,119559,40493,123803,36249,74.70,77.35
"경상북도",구미시,419742,394818,24924,381134,38608,94.06,90.80
"경상북도",영주시,105067,84621,20446,83636,21431,80.54,79.60
"경상북도",영천시,102470,66297,36173,66297,36173,64.70,64.70
"경상북도",상주시,100688,52006,48682,61350,39338,51.65,60.93
"경상북도",문경시,72242,53124,19118,53124,19118,73.54,73.54
"경상북도",경산시,263185,233300,29885,220041,43144,88.64,83.61
"경상북도",군위군,23843,4559,19284,8413,15430,19.12,35.28
"경상북도",의성군,52595,26793,25802,13758,38837,50.94,26.16
"경상북도",청송군,25416,11960,13456,5330,20086,47.06,20.97
"경상북도",영양군,16993,7261,9732,7375,9618,42.73,43.40
"경상북도",영덕군,37361,18422,18939,13747,23614,49.31,36.80
"경상북도",청도군,42910,16001,26909,20534,22376,37.29,47.85
"경상북도",고령군,32373,19131,13242,10365,22008,59.10,32.02
"경상북도",성주군,44015,13923,30092,13923,30092,31.63,31.63
"경상북도",칠곡군,117047,97176,19871,89799,27248,83.02,76.72
"경상북도",예천군,55100,29875,25225,15197,39903,54.22,27.58
"경상북도",봉화군,32150,10237,21913,10237,21913,31.84,31.84
"경상북도",울진군,49314,35852,13462,17901,31413,72.70,36.30
"경상북도",울릉군,9617,6766,2851,7267,2350,70.35,75.56
"경상남도",소계,3362553,2902685,459868,2656158,706395,86.32,78.99
"경상남도",창원시,1044740,1024786,19954,969608,75132,98.09,92.81
"경상남도",진주시,347334,317000,30334,285192,62142,91.27,82.11
"경상남도",통영시,131404,97795,33609,78416,52988,74.42,59.68
"경상남도",사천시,111925,95393,16532,65451,46474,85.23,58.48
"경상남도",김해시,542455,523200,19255,497931,44524,96.45,91.79
"경상남도",밀양시,105552,69400,36152,66478,39074,65.75,62.98
"경상남도",거제시,248276,201622,46654,197862,50414,81.21,79.69
"경상남도",양산시,350759,346620,4139,289963,60796,98.82,82.67
"경상남도",의령군,27168,12377,14791,9512,17656,45.56,35.01
"경상남도",함안군,65700,39135,26565,39135,26565,59.57,59.57
"경상남도",창녕군,62331,35122,27209,29740,32591,56.35,47.71
"경상남도",고성군,52276,24922,27354,24922,27354,47.67,47.67
"경상남도",남해군,43622,13368,30254,13368,30254,30.65,30.65
"경상남도",하동군,46574,10294,36280,10294,36280,22.10,22.10
"경상남도",산청군,35417,5789,29628,6879,28538,16.35,19.42
"경상남도",함양군,39637,18663,20974,18663,20974,47.08,47.08
"경상남도",거창군,62179,41044,21135,41102,21077,66.01,66.10
"경상남도",합천군,45204,26155,19049,11642,33562,57.86,25.75
"제주특별자치도",소계,670989,608342,62647,634050,36939,90.66,94.49
"제주특별자치도",제주시,489405,451036,38369,476773,12632,92.16,97.42
"제주특별자치도",서귀포시,181584,157306,24278,157277,24307,86.63,86.61
